scope,domain,q_id,k,metric,bm25_v0.1,embedding_v0.1,hybrid_v0.1,reranker_v0.1,hybrid_minus_bm25,hybrid_minus_embedding,reranker_minus_bm25,reranker_minus_embedding,reranker_minus_hybrid
per_question,evidence,Q15,50,weighted_partial_coverage,0.588235294118,0.481617647059,0.5,0.702205882353,-0.088235294118,0.018382352941,0.113970588235,0.220588235294,0.202205882353
per_question,evidence,Q15,50,core_recall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,evidence,Q16,1,part_recall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,evidence,Q16,1,item_coverage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,evidence,Q16,1,all_parts_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,evidence,Q16,1,benchmark_weighted_strict_score,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,evidence,Q16,1,weighted_partial_coverage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,evidence,Q16,1,core_recall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,evidence,Q16,3,part_recall,0.021739130435,0.021739130435,0.021739130435,0.0,0.0,0.0,-0.021739130435,-0.021739130435,-0.021739130435
per_question,evidence,Q16,3,item_coverage,0.045454545455,0.045454545455,0.045454545455,0.0,0.0,0.0,-0.045454545455,-0.045454545455,-0.045454545455
per_question,evidence,Q16,3,all_parts_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,evidence,Q16,3,benchmark_weighted_strict_score,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,evidence,Q16,3,weighted_partial_coverage,0.055555555556,0.055555555556,0.055555555556,0.0,0.0,0.0,-0.055555555556,-0.055555555556,-0.055555555556
per_question,evidence,Q16,3,core_recall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,evidence,Q16,5,part_recall,0.04347826087,0.021739130435,0.021739130435,0.0,-0.021739130435,0.0,-0.04347826087,-0.021739130435,-0.021739130435
per_question,evidence,Q16,5,item_coverage,0.090909090909,0.045454545455,0.045454545455,0.0,-0.045454545454,0.0,-0.090909090909,-0.045454545455,-0.045454545455
per_question,evidence,Q16,5,all_parts_rate,0.090909090909,0.0,0.0,0.0,-0.090909090909,0.0,-0.090909090909,0.0,0.0
per_question,evidence,Q16,5,benchmark_weighted_strict_score,0.111111111111,0.0,0.0,0.0,-0.111111111111,0.0,-0.111111111111,0.0,0.0
per_question,evidence,Q16,5,weighted_partial_coverage,0.111111111111,0.055555555556,0.055555555556,0.0,-0.055555555555,0.0,-0.111111111111,-0.055555555556,-0.055555555556
per_question,evidence,Q16,5,core_recall,0.142857142857,0.0,0.0,0.0,-0.142857142857,0.0,-0.142857142857,0.0,0.0
per_question,evidence,Q16,10,part_recall,0.04347826087,0.021739130435,0.04347826087,0.0,0.0,0.021739130435,-0.04347826087,-0.021739130435,-0.04347826087
per_question,evidence,Q16,10,item_coverage,0.090909090909,0.045454545455,0.090909090909,0.0,0.0,0.045454545454,-0.090909090909,-0.045454545455,-0.090909090909
per_question,evidence,Q16,10,all_parts_rate,0.090909090909,0.0,0.090909090909,0.0,0.0,0.090909090909,-0.090909090909,0.0,-0.090909090909
per_question,evidence,Q16,10,benchmark_weighted_strict_score,0.111111111111,0.0,0.111111111111,0.0,0.0,0.111111111111,-0.111111111111,0.0,-0.111111111111
per_question,evidence,Q16,10,weighted_partial_coverage,0.111111111111,0.055555555556,0.111111111111,0.0,0.0,0.055555555555,-0.111111111111,-0.055555555556,-0.111111111111
per_question,evidence,Q16,10,core_recall,0.142857142857,0.0,0.142857142857,0.0,0.0,0.142857142857,-0.142857142857,0.0,-0.142857142857
per_question,evidence,Q16,20,part_recall,0.065217391304,0.04347826087,0.04347826087,0.04347826087,-0.021739130434,0.0,-0.021739130434,0.0,0.0
per_question,evidence,Q16,20,item_coverage,0.109090909091,0.090909090909,0.090909090909,0.090909090909,-0.018181818182,0.0,-0.018181818182,0.0,0.0
per_question,evidence,Q16,20,all_parts_rate,0.090909090909,0.090909090909,0.090909090909,0.090909090909,0.0,0.0,0.0,0.0,0.0
per_question,evidence,Q16,20,benchmark_weighted_strict_score,0.111111111111,0.111111111111,0.111111111111,0.111111111111,0.0,0.0,0.0,0.0,0.0
per_question,evidence,Q16,20,weighted_partial_coverage,0.122222222222,0.111111111111,0.111111111111,0.111111111111,-0.011111111111,0.0,-0.011111111111,0.0,0.0
per_question,evidence,Q16,20,core_recall,0.142857142857,0.142857142857,0.142857142857,0.142857142857,0.0,0.0,0.0,0.0,0.0
per_question,evidence,Q16,50,part_recall,0.108695652174,0.326086956522,0.347826086957,0.369565217391,0.239130434783,0.021739130435,0.260869565217,0.043478260869,0.021739130434
per_question,evidence,Q16,50,item_coverage,0.157575757576,0.386363636364,0.404545454545,0.422727272727,0.246969696969,0.018181818181,0.265151515151,0.036363636363,0.018181818182
per_question,evidence,Q16,50,all_parts_rate,0.090909090909,0.181818181818,0.181818181818,0.181818181818,0.090909090909,0.0,0.090909090909,0.0,0.0
per_question,evidence,Q16,50,benchmark_weighted_strict_score,0.111111111111,0.166666666667,0.166666666667,0.166666666667,0.055555555556,0.0,0.055555555556,0.0,0.0
per_question,evidence,Q16,50,weighted_partial_coverage,0.151851851852,0.398148148148,0.409259259259,0.42037037037,0.257407407407,0.011111111111,0.268518518518,0.022222222222,0.011111111111
per_question,evidence,Q16,50,core_recall,0.142857142857,0.142857142857,0.142857142857,0.142857142857,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q01,1,strict_fact_coverage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q01,1,group_coverage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q01,1,strict_multi_input_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q01,1,complete_question_rate,0,0,0,0,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q01,1,mean_input_coverage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q01,3,strict_fact_coverage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q01,3,group_coverage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q01,3,strict_multi_input_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q01,3,complete_question_rate,0,0,0,0,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q01,3,mean_input_coverage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q01,5,strict_fact_coverage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q01,5,group_coverage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q01,5,strict_multi_input_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q01,5,complete_question_rate,0,0,0,0,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q01,5,mean_input_coverage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q01,10,strict_fact_coverage,1.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,-1.0
per_question,numeric,Q01,10,group_coverage,1.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,-1.0
per_question,numeric,Q01,10,strict_multi_input_rate,1.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,-1.0
per_question,numeric,Q01,10,complete_question_rate,1,0,1,0,0.0,1.0,-1.0,0.0,-1.0
per_question,numeric,Q01,10,mean_input_coverage,1.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,-1.0
per_question,numeric,Q01,20,strict_fact_coverage,1.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,-1.0
per_question,numeric,Q01,20,group_coverage,1.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,-1.0
per_question,numeric,Q01,20,strict_multi_input_rate,1.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,-1.0
per_question,numeric,Q01,20,complete_question_rate,1,0,1,0,0.0,1.0,-1.0,0.0,-1.0
per_question,numeric,Q01,20,mean_input_coverage,1.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,-1.0
per_question,numeric,Q01,50,strict_fact_coverage,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q01,50,group_coverage,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q01,50,strict_multi_input_rate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q01,50,complete_question_rate,1,1,1,1,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q01,50,mean_input_coverage,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q03,1,strict_fact_coverage,0.5,0.0,0.0,0.0,-0.5,0.0,-0.5,0.0,0.0
per_question,numeric,Q03,1,group_coverage,1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0
per_question,numeric,Q03,1,strict_multi_input_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q03,1,complete_question_rate,1,0,0,0,-1.0,0.0,-1.0,0.0,0.0
per_question,numeric,Q03,1,mean_input_coverage,0.625,0.0,0.0,0.0,-0.625,0.0,-0.625,0.0,0.0
per_question,numeric,Q03,3,strict_fact_coverage,0.5,0.0,0.5,0.0,0.0,0.5,-0.5,0.0,-0.5
per_question,numeric,Q03,3,group_coverage,1.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,-1.0
per_question,numeric,Q03,3,strict_multi_input_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q03,3,complete_question_rate,1,0,1,0,0.0,1.0,-1.0,0.0,-1.0
per_question,numeric,Q03,3,mean_input_coverage,0.625,0.0,0.625,0.0,0.0,0.625,-0.625,0.0,-0.625
per_question,numeric,Q03,5,strict_fact_coverage,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.0
per_question,numeric,Q03,5,group_coverage,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
per_question,numeric,Q03,5,strict_multi_input_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q03,5,complete_question_rate,1,0,1,1,0.0,1.0,0.0,1.0,0.0
per_question,numeric,Q03,5,mean_input_coverage,0.625,0.25,0.625,0.625,0.0,0.375,0.0,0.375,0.0
per_question,numeric,Q03,10,strict_fact_coverage,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q03,10,group_coverage,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q03,10,strict_multi_input_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q03,10,complete_question_rate,1,1,1,1,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q03,10,mean_input_coverage,0.625,0.875,0.875,0.875,0.25,0.0,0.25,0.0,0.0
per_question,numeric,Q03,20,strict_fact_coverage,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q03,20,group_coverage,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q03,20,strict_multi_input_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q03,20,complete_question_rate,1,1,1,1,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q03,20,mean_input_coverage,0.875,0.875,0.875,0.875,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q03,50,strict_fact_coverage,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q03,50,group_coverage,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q03,50,strict_multi_input_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q03,50,complete_question_rate,1,1,1,1,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q03,50,mean_input_coverage,0.875,0.875,0.875,0.875,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q06,1,strict_fact_coverage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q06,1,group_coverage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q06,1,strict_multi_input_rate,,,,,,,,,
per_question,numeric,Q06,1,complete_question_rate,0,0,0,0,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q06,1,mean_input_coverage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q06,3,strict_fact_coverage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q06,3,group_coverage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q06,3,strict_multi_input_rate,,,,,,,,,
per_question,numeric,Q06,3,complete_question_rate,0,0,0,0,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q06,3,mean_input_coverage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q06,5,strict_fact_coverage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q06,5,group_coverage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q06,5,strict_multi_input_rate,,,,,,,,,
per_question,numeric,Q06,5,complete_question_rate,0,0,0,0,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q06,5,mean_input_coverage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q06,10,strict_fact_coverage,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0
per_question,numeric,Q06,10,group_coverage,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0
per_question,numeric,Q06,10,strict_multi_input_rate,,,,,,,,,
per_question,numeric,Q06,10,complete_question_rate,0,0,1,0,1.0,1.0,0.0,0.0,-1.0
per_question,numeric,Q06,10,mean_input_coverage,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0
per_question,numeric,Q06,20,strict_fact_coverage,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
per_question,numeric,Q06,20,group_coverage,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
per_question,numeric,Q06,20,strict_multi_input_rate,,,,,,,,,
per_question,numeric,Q06,20,complete_question_rate,1,0,1,1,0.0,1.0,0.0,1.0,0.0
per_question,numeric,Q06,20,mean_input_coverage,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
per_question,numeric,Q06,50,strict_fact_coverage,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q06,50,group_coverage,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q06,50,strict_multi_input_rate,,,,,,,,,
per_question,numeric,Q06,50,complete_question_rate,1,1,1,1,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q06,50,mean_input_coverage,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q08,1,strict_fact_coverage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q08,1,group_coverage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q08,1,strict_multi_input_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q08,1,complete_question_rate,0,0,0,0,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q08,1,mean_input_coverage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q08,3,strict_fact_coverage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q08,3,group_coverage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q08,3,strict_multi_input_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q08,3,complete_question_rate,0,0,0,0,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q08,3,mean_input_coverage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q08,5,strict_fact_coverage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q08,5,group_coverage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q08,5,strict_multi_input_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q08,5,complete_question_rate,0,0,0,0,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q08,5,mean_input_coverage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q08,10,strict_fact_coverage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q08,10,group_coverage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q08,10,strict_multi_input_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q08,10,complete_question_rate,0,0,0,0,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q08,10,mean_input_coverage,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5
per_question,numeric,Q08,20,strict_fact_coverage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q08,20,group_coverage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q08,20,strict_multi_input_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q08,20,complete_question_rate,0,0,0,0,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q08,20,mean_input_coverage,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5
per_question,numeric,Q08,50,strict_fact_coverage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q08,50,group_coverage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q08,50,strict_multi_input_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q08,50,complete_question_rate,0,0,0,0,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q08,50,mean_input_coverage,0.5,0.0,0.0,0.5,-0.5,0.0,0.0,0.5,0.5
per_question,numeric,Q11,1,strict_fact_coverage,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
per_question,numeric,Q11,1,group_coverage,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
per_question,numeric,Q11,1,strict_multi_input_rate,,,,,,,,,
per_question,numeric,Q11,1,complete_question_rate,0,0,0,1,0.0,0.0,1.0,1.0,1.0
per_question,numeric,Q11,1,mean_input_coverage,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
per_question,numeric,Q11,3,strict_fact_coverage,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
per_question,numeric,Q11,3,group_coverage,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
per_question,numeric,Q11,3,strict_multi_input_rate,,,,,,,,,
per_question,numeric,Q11,3,complete_question_rate,1,0,1,1,0.0,1.0,0.0,1.0,0.0
per_question,numeric,Q11,3,mean_input_coverage,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
per_question,numeric,Q11,5,strict_fact_coverage,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
per_question,numeric,Q11,5,group_coverage,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
per_question,numeric,Q11,5,strict_multi_input_rate,,,,,,,,,
per_question,numeric,Q11,5,complete_question_rate,1,0,1,1,0.0,1.0,0.0,1.0,0.0
per_question,numeric,Q11,5,mean_input_coverage,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
per_question,numeric,Q11,10,strict_fact_coverage,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
per_question,numeric,Q11,10,group_coverage,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
per_question,numeric,Q11,10,strict_multi_input_rate,,,,,,,,,
per_question,numeric,Q11,10,complete_question_rate,1,0,1,1,0.0,1.0,0.0,1.0,0.0
per_question,numeric,Q11,10,mean_input_coverage,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
per_question,numeric,Q11,20,strict_fact_coverage,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q11,20,group_coverage,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q11,20,strict_multi_input_rate,,,,,,,,,
per_question,numeric,Q11,20,complete_question_rate,1,1,1,1,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q11,20,mean_input_coverage,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q11,50,strict_fact_coverage,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q11,50,group_coverage,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q11,50,strict_multi_input_rate,,,,,,,,,
per_question,numeric,Q11,50,complete_question_rate,1,1,1,1,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q11,50,mean_input_coverage,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q13,1,strict_fact_coverage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q13,1,group_coverage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q13,1,strict_multi_input_rate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q13,1,complete_question_rate,0,0,0,0,0.0,0.0,0.0,0.0,0.0
per_question,numeric,Q13,1,mean_input_coverage,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.0
per_question,numeric,Q13,3,strict_fact_coverage,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
per_question,numeric,Q13,3,group_coverage,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
per_question,numeric,Q13,3,strict_multi_input_rate,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
per_question,numeric,Q13,3,complete_question_rate,0,0,0,1,0.0,0.0,1.0,1.0,1.0
per_question,numeric,Q13,3,mean_input_coverage,0.5,0.0,0.5,1.0,0.0,0.5,0.5,1.0,0.5
per_question,numeric,Q13,5,strict_fact_coverage,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,1.0
per_question,numeric,Q13,5,group_coverage,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,1.0
per_question,numeric,Q13,5,strict_multi_input_rate,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,1.0
per_question,numeric,Q13,5,complete_question_rate,1,0,0,1,-1.0,0.0,0.0,1.0,1.0
per_question,numeric,Q13,5,mean_input_coverage,1.0,0.0,0.5,1.0,-0.5,0.5,0.0,1.0,0.5
per_question,numeric,Q13,10,strict_fact_coverage,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
per_question,numeric,Q13,10,group_coverage,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
per_question,numeric,Q13,10,strict_multi_input_rate,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
per_question,numeric,Q13,10,complete_question_rate,1,0,1,1,0.0,1.0,0.0,1.0,0.0
per_question,numeric,Q13,10,mean_input_coverage,1.0,0.5,1.0,1.0,0.0,0.5,0.0,0.5,0.0
per_question,numeric,Q13,20,strict_fact_coverage,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
per_question,numeric,Q13,20,group_coverage,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
per_question,numeric,Q13,20,strict_multi_input_rate,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
per_question,numeric,Q13,20,complete_question_rate,1,0,1,1,0.0,1.0,0.0,1.0,0.0
per_question,numeric,Q13,20,mean_input_coverage,1.0,0.5,1.0,1.0,0.0,0.5,0.0,0.5,0.0
per_question,numeric,Q13,50,strict_fact_coverage,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
per_question,numeric,Q13,50,group_coverage,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
per_question,numeric,Q13,50,strict_multi_input_rate,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
per_question,numeric,Q13,50,complete_question_rate,1,0,1,1,0.0,1.0,0.0,1.0,0.0
per_question,numeric,Q13,50,mean_input_coverage,1.0,0.5,1.0,1.0,0.0,0.5,0.0,0.5,0.0
