domain,q_id,k,item_or_fact_id,answer_group,status,total_required_parts,hit_parts,missing_part_ids,approved_gold_candidate_chunk_ids,missing_gold_candidate_chunk_ids,retrieved_top_k_chunk_ids,relevant_document_wrong_chunk,first_relevant_rank_below_k,failure_types
numeric,Q01,10,F013,G2,missed,2,0,"[""F001"",""F003""]","{""F001"":[""79ddd90f5c73467d""],""F003"":[""79ddd90f5c73467d""]}","{""F001"":[""79ddd90f5c73467d""],""F003"":[""79ddd90f5c73467d""]}","[""513ec1bcd5f5b923"",""174356ea1cdddbb4"",""e11153b1bfb5ab46"",""568c3a9a7151aea4"",""a35a2f866d18fd19"",""c2dd3127ada7a30d"",""fc8eed03351b9373"",""0092947ac4b1ebc2"",""d9d340e3f0b87b61"",""e81846fbb1fa2e60""]",True,38,relevant_chunk_below_k;correct_document_wrong_chunk
numeric,Q03,10,F014,G1,partial,4,3,"[""F006""]","{""F005"":[""e81846fbb1fa2e60""],""F006"":[""e19520eac6dfcec3""],""F007"":[""e81846fbb1fa2e60""],""F008"":[""06088335dba8593e""]}","{""F006"":[""e19520eac6dfcec3""]}","[""fc8eed03351b9373"",""a35a2f866d18fd19"",""0092947ac4b1ebc2"",""174356ea1cdddbb4"",""06088335dba8593e"",""275453eddf945d7d"",""e81846fbb1fa2e60"",""dbb489277f5e04ec"",""d2a6bad6c7c7e171"",""4b04dffda8ce0215""]",True,,multi_part_partial_hit;correct_document_wrong_chunk
numeric,Q06,10,F009,G1,missed,1,0,"[""F009""]","{""F009"":[""b3408b8474c51e96""]}","{""F009"":[""b3408b8474c51e96""]}","[""981eb292c6b564c5"",""c4f0447e7a34ee16"",""e183b22ff8e782d3"",""337edb735648a4b3"",""93cacd7d82b5cdf0"",""f96694178c466a1f"",""7e45e7b14f4576f5"",""0a38320d178ba1d9"",""4f53d9a0ed778d22"",""fd152c86f929e015""]",True,16,relevant_chunk_below_k;correct_document_wrong_chunk
numeric,Q08,10,F012,G1,partial,2,1,"[""F010""]","{""F011"":[""bea311aba7df1874""],""F010"":[""b3408b8474c51e96""]}","{""F010"":[""b3408b8474c51e96""]}","[""8c776f12b68236bb"",""337edb735648a4b3"",""cd43ad63db9cabc4"",""6793b711b7fa258c"",""5f364ce96d1cc6d3"",""0a38320d178ba1d9"",""333d1d986328ab7b"",""1c5e3e4c3ac2309f"",""39787b18d5253942"",""bea311aba7df1874""]",True,,multi_part_partial_hit;correct_document_wrong_chunk
evidence,Q02,50,E08,,missed,1,0,"[""P01""]","{""P01"":[""7e29f360dd5f08f9""]}","{""P01"":[""7e29f360dd5f08f9""]}","[""513ec1bcd5f5b923"",""4929725c07822755"",""6c13ce758c15dc53"",""fc8eed03351b9373"",""174356ea1cdddbb4"",""b0d90e24d2027e75"",""e11153b1bfb5ab46"",""a35a2f866d18fd19"",""0882031217cced40"",""c940e45164b9682b"",""15da0eb8b1a8d6f4"",""0092947ac4b1ebc2"",""568c3a9a7151aea4"",""e0697781b96dce25"",""80291f95394ec8c3"",""73b0a654d9a79c41"",""89fd8f0051c6aa1f"",""425bd254a5669805"",""075fc641aa34013f"",""c2dd3127ada7a30d"",""c522d8f9c8e98734"",""e81846fbb1fa2e60"",""275453eddf945d7d"",""d9d340e3f0b87b61"",""2e7769d55c676170"",""4b04dffda8ce0215"",""4ceda6fb7adf725c"",""f6c06a03f262b66d"",""07ecc4022cc8d60d"",""86af7717917fd81b"",""d6f786aff79dd248"",""82260536b27408ff"",""956909e95c37b507"",""45a5725154e605c2"",""6e776edb42ae8862"",""79ddd90f5c73467d"",""83f118467efc5728"",""93e85e00700f86a8"",""41446516e703d8e4"",""0df8785a85a48dad"",""dbb489277f5e04ec"",""2eba15fd8f377676"",""44b2eb1dcf66ee87"",""4f36e935deec5f36"",""ddbc426f7bde6c0d"",""d719c6b5c2cb5687"",""e46a120e10645352"",""06088335dba8593e"",""6708c8630296083e"",""66a2dbe9fa036e7f""]",True,,correct_document_wrong_chunk
evidence,Q04,50,E01,,missed,2,0,"[""P01"",""P02""]","{""P01"":[""e11153b1bfb5ab46""],""P02"":[""d9d340e3f0b87b61""]}","{""P01"":[""e11153b1bfb5ab46""],""P02"":[""d9d340e3f0b87b61""]}","[""d432b3e48d9c75ba"",""513ec1bcd5f5b923"",""7e29f360dd5f08f9"",""c940e45164b9682b"",""4929725c07822755"",""4ceda6fb7adf725c"",""89fd8f0051c6aa1f"",""73b0a654d9a79c41"",""174356ea1cdddbb4"",""b08f31d8596d4dae"",""a35a2f866d18fd19"",""425bd254a5669805"",""0092947ac4b1ebc2"",""f6c06a03f262b66d"",""568c3a9a7151aea4"",""1ec4aa342c5ec9b0"",""f6df6fc22a009870"",""80291f95394ec8c3"",""f8bdf60576f379cc"",""fc8eed03351b9373"",""15da0eb8b1a8d6f4"",""4b04dffda8ce0215"",""e0697781b96dce25"",""e81846fbb1fa2e60"",""275453eddf945d7d"",""07ecc4022cc8d60d"",""5676957d3a4eaffc"",""dbb489277f5e04ec"",""4d9c25e251268308"",""79d2d5ee96a8557e"",""93e85e00700f86a8"",""2e7769d55c676170"",""45a5725154e605c2"",""c522d8f9c8e98734"",""caa9b1c10daca156"",""16763b2d9e5f94c0"",""7f297a05181105c0"",""06088335dba8593e"",""e786cbf13f5f7ece"",""0df8785a85a48dad"",""f16a7428204a6593"",""d719c6b5c2cb5687"",""83f118467efc5728"",""e46a120e10645352"",""d2a6bad6c7c7e171"",""b45d05cd3b2b923e"",""f4d5097996260367"",""d54cf101d7728fe8"",""2eba15fd8f377676"",""44b2eb1dcf66ee87""]",True,,correct_document_wrong_chunk
evidence,Q04,50,E02,,missed,2,0,"[""P01"",""P02""]","{""P01"":[""e11153b1bfb5ab46""],""P02"":[""d9d340e3f0b87b61""]}","{""P01"":[""e11153b1bfb5ab46""],""P02"":[""d9d340e3f0b87b61""]}","[""d432b3e48d9c75ba"",""513ec1bcd5f5b923"",""7e29f360dd5f08f9"",""c940e45164b9682b"",""4929725c07822755"",""4ceda6fb7adf725c"",""89fd8f0051c6aa1f"",""73b0a654d9a79c41"",""174356ea1cdddbb4"",""b08f31d8596d4dae"",""a35a2f866d18fd19"",""425bd254a5669805"",""0092947ac4b1ebc2"",""f6c06a03f262b66d"",""568c3a9a7151aea4"",""1ec4aa342c5ec9b0"",""f6df6fc22a009870"",""80291f95394ec8c3"",""f8bdf60576f379cc"",""fc8eed03351b9373"",""15da0eb8b1a8d6f4"",""4b04dffda8ce0215"",""e0697781b96dce25"",""e81846fbb1fa2e60"",""275453eddf945d7d"",""07ecc4022cc8d60d"",""5676957d3a4eaffc"",""dbb489277f5e04ec"",""4d9c25e251268308"",""79d2d5ee96a8557e"",""93e85e00700f86a8"",""2e7769d55c676170"",""45a5725154e605c2"",""c522d8f9c8e98734"",""caa9b1c10daca156"",""16763b2d9e5f94c0"",""7f297a05181105c0"",""06088335dba8593e"",""e786cbf13f5f7ece"",""0df8785a85a48dad"",""f16a7428204a6593"",""d719c6b5c2cb5687"",""83f118467efc5728"",""e46a120e10645352"",""d2a6bad6c7c7e171"",""b45d05cd3b2b923e"",""f4d5097996260367"",""d54cf101d7728fe8"",""2eba15fd8f377676"",""44b2eb1dcf66ee87""]",True,,correct_document_wrong_chunk
evidence,Q04,50,E03,,missed,2,0,"[""P01"",""P02""]","{""P01"":[""e11153b1bfb5ab46""],""P02"":[""d9d340e3f0b87b61""]}","{""P01"":[""e11153b1bfb5ab46""],""P02"":[""d9d340e3f0b87b61""]}","[""d432b3e48d9c75ba"",""513ec1bcd5f5b923"",""7e29f360dd5f08f9"",""c940e45164b9682b"",""4929725c07822755"",""4ceda6fb7adf725c"",""89fd8f0051c6aa1f"",""73b0a654d9a79c41"",""174356ea1cdddbb4"",""b08f31d8596d4dae"",""a35a2f866d18fd19"",""425bd254a5669805"",""0092947ac4b1ebc2"",""f6c06a03f262b66d"",""568c3a9a7151aea4"",""1ec4aa342c5ec9b0"",""f6df6fc22a009870"",""80291f95394ec8c3"",""f8bdf60576f379cc"",""fc8eed03351b9373"",""15da0eb8b1a8d6f4"",""4b04dffda8ce0215"",""e0697781b96dce25"",""e81846fbb1fa2e60"",""275453eddf945d7d"",""07ecc4022cc8d60d"",""5676957d3a4eaffc"",""dbb489277f5e04ec"",""4d9c25e251268308"",""79d2d5ee96a8557e"",""93e85e00700f86a8"",""2e7769d55c676170"",""45a5725154e605c2"",""c522d8f9c8e98734"",""caa9b1c10daca156"",""16763b2d9e5f94c0"",""7f297a05181105c0"",""06088335dba8593e"",""e786cbf13f5f7ece"",""0df8785a85a48dad"",""f16a7428204a6593"",""d719c6b5c2cb5687"",""83f118467efc5728"",""e46a120e10645352"",""d2a6bad6c7c7e171"",""b45d05cd3b2b923e"",""f4d5097996260367"",""d54cf101d7728fe8"",""2eba15fd8f377676"",""44b2eb1dcf66ee87""]",True,,correct_document_wrong_chunk
evidence,Q04,50,E04,,partial,2,1,"[""P01""]","{""P01"":[""eb8e6342e4c6b718""],""P02"":[""83f118467efc5728""]}","{""P01"":[""eb8e6342e4c6b718""]}","[""d432b3e48d9c75ba"",""513ec1bcd5f5b923"",""7e29f360dd5f08f9"",""c940e45164b9682b"",""4929725c07822755"",""4ceda6fb7adf725c"",""89fd8f0051c6aa1f"",""73b0a654d9a79c41"",""174356ea1cdddbb4"",""b08f31d8596d4dae"",""a35a2f866d18fd19"",""425bd254a5669805"",""0092947ac4b1ebc2"",""f6c06a03f262b66d"",""568c3a9a7151aea4"",""1ec4aa342c5ec9b0"",""f6df6fc22a009870"",""80291f95394ec8c3"",""f8bdf60576f379cc"",""fc8eed03351b9373"",""15da0eb8b1a8d6f4"",""4b04dffda8ce0215"",""e0697781b96dce25"",""e81846fbb1fa2e60"",""275453eddf945d7d"",""07ecc4022cc8d60d"",""5676957d3a4eaffc"",""dbb489277f5e04ec"",""4d9c25e251268308"",""79d2d5ee96a8557e"",""93e85e00700f86a8"",""2e7769d55c676170"",""45a5725154e605c2"",""c522d8f9c8e98734"",""caa9b1c10daca156"",""16763b2d9e5f94c0"",""7f297a05181105c0"",""06088335dba8593e"",""e786cbf13f5f7ece"",""0df8785a85a48dad"",""f16a7428204a6593"",""d719c6b5c2cb5687"",""83f118467efc5728"",""e46a120e10645352"",""d2a6bad6c7c7e171"",""b45d05cd3b2b923e"",""f4d5097996260367"",""d54cf101d7728fe8"",""2eba15fd8f377676"",""44b2eb1dcf66ee87""]",True,,multi_part_partial_hit;correct_document_wrong_chunk
evidence,Q04,50,E05,,partial,2,1,"[""P01""]","{""P01"":[""eb8e6342e4c6b718""],""P02"":[""83f118467efc5728""]}","{""P01"":[""eb8e6342e4c6b718""]}","[""d432b3e48d9c75ba"",""513ec1bcd5f5b923"",""7e29f360dd5f08f9"",""c940e45164b9682b"",""4929725c07822755"",""4ceda6fb7adf725c"",""89fd8f0051c6aa1f"",""73b0a654d9a79c41"",""174356ea1cdddbb4"",""b08f31d8596d4dae"",""a35a2f866d18fd19"",""425bd254a5669805"",""0092947ac4b1ebc2"",""f6c06a03f262b66d"",""568c3a9a7151aea4"",""1ec4aa342c5ec9b0"",""f6df6fc22a009870"",""80291f95394ec8c3"",""f8bdf60576f379cc"",""fc8eed03351b9373"",""15da0eb8b1a8d6f4"",""4b04dffda8ce0215"",""e0697781b96dce25"",""e81846fbb1fa2e60"",""275453eddf945d7d"",""07ecc4022cc8d60d"",""5676957d3a4eaffc"",""dbb489277f5e04ec"",""4d9c25e251268308"",""79d2d5ee96a8557e"",""93e85e00700f86a8"",""2e7769d55c676170"",""45a5725154e605c2"",""c522d8f9c8e98734"",""caa9b1c10daca156"",""16763b2d9e5f94c0"",""7f297a05181105c0"",""06088335dba8593e"",""e786cbf13f5f7ece"",""0df8785a85a48dad"",""f16a7428204a6593"",""d719c6b5c2cb5687"",""83f118467efc5728"",""e46a120e10645352"",""d2a6bad6c7c7e171"",""b45d05cd3b2b923e"",""f4d5097996260367"",""d54cf101d7728fe8"",""2eba15fd8f377676"",""44b2eb1dcf66ee87""]",True,,multi_part_partial_hit;correct_document_wrong_chunk
evidence,Q05,50,C3,,missed,1,0,"[""P01""]","{""P01"":[""71f3e27f3268315d""]}","{""P01"":[""71f3e27f3268315d""]}","[""513ec1bcd5f5b923"",""fc8eed03351b9373"",""4929725c07822755"",""a35a2f866d18fd19"",""174356ea1cdddbb4"",""6c13ce758c15dc53"",""c940e45164b9682b"",""b0d90e24d2027e75"",""0092947ac4b1ebc2"",""15da0eb8b1a8d6f4"",""e0697781b96dce25"",""0882031217cced40"",""89fd8f0051c6aa1f"",""568c3a9a7151aea4"",""e11153b1bfb5ab46"",""80291f95394ec8c3"",""73b0a654d9a79c41"",""425bd254a5669805"",""c522d8f9c8e98734"",""2e7769d55c676170"",""f6c06a03f262b66d"",""c2dd3127ada7a30d"",""075fc641aa34013f"",""d9d340e3f0b87b61"",""4ceda6fb7adf725c"",""86af7717917fd81b"",""45a5725154e605c2"",""8448fbfff4d00d91"",""564dbdd5b54dcf1a"",""d6f786aff79dd248"",""75f8282875a5c6e4"",""3e9b386d72ec488d"",""07ecc4022cc8d60d"",""83f118467efc5728"",""93e85e00700f86a8"",""d2a6bad6c7c7e171"",""dbb489277f5e04ec"",""e46a120e10645352"",""41446516e703d8e4"",""0df8785a85a48dad"",""06088335dba8593e"",""82260536b27408ff"",""956909e95c37b507"",""ddbc426f7bde6c0d"",""d719c6b5c2cb5687"",""76349b25b489b23f"",""79ddd90f5c73467d"",""6e776edb42ae8862"",""2eba15fd8f377676"",""6708c8630296083e""]",True,,correct_document_wrong_chunk
evidence,Q05,50,X10,,partial,2,1,"[""P01""]","{""P01"":[""66a2dbe9fa036e7f""],""P02"":[""6e776edb42ae8862""]}","{""P01"":[""66a2dbe9fa036e7f""]}","[""513ec1bcd5f5b923"",""fc8eed03351b9373"",""4929725c07822755"",""a35a2f866d18fd19"",""174356ea1cdddbb4"",""6c13ce758c15dc53"",""c940e45164b9682b"",""b0d90e24d2027e75"",""0092947ac4b1ebc2"",""15da0eb8b1a8d6f4"",""e0697781b96dce25"",""0882031217cced40"",""89fd8f0051c6aa1f"",""568c3a9a7151aea4"",""e11153b1bfb5ab46"",""80291f95394ec8c3"",""73b0a654d9a79c41"",""425bd254a5669805"",""c522d8f9c8e98734"",""2e7769d55c676170"",""f6c06a03f262b66d"",""c2dd3127ada7a30d"",""075fc641aa34013f"",""d9d340e3f0b87b61"",""4ceda6fb7adf725c"",""86af7717917fd81b"",""45a5725154e605c2"",""8448fbfff4d00d91"",""564dbdd5b54dcf1a"",""d6f786aff79dd248"",""75f8282875a5c6e4"",""3e9b386d72ec488d"",""07ecc4022cc8d60d"",""83f118467efc5728"",""93e85e00700f86a8"",""d2a6bad6c7c7e171"",""dbb489277f5e04ec"",""e46a120e10645352"",""41446516e703d8e4"",""0df8785a85a48dad"",""06088335dba8593e"",""82260536b27408ff"",""956909e95c37b507"",""ddbc426f7bde6c0d"",""d719c6b5c2cb5687"",""76349b25b489b23f"",""79ddd90f5c73467d"",""6e776edb42ae8862"",""2eba15fd8f377676"",""6708c8630296083e""]",True,,multi_part_partial_hit;correct_document_wrong_chunk
evidence,Q05,50,X3,,partial,2,1,"[""P02""]","{""P01"":[""a35a2f866d18fd19""],""P02"":[""e19520eac6dfcec3""]}","{""P02"":[""e19520eac6dfcec3""]}","[""513ec1bcd5f5b923"",""fc8eed03351b9373"",""4929725c07822755"",""a35a2f866d18fd19"",""174356ea1cdddbb4"",""6c13ce758c15dc53"",""c940e45164b9682b"",""b0d90e24d2027e75"",""0092947ac4b1ebc2"",""15da0eb8b1a8d6f4"",""e0697781b96dce25"",""0882031217cced40"",""89fd8f0051c6aa1f"",""568c3a9a7151aea4"",""e11153b1bfb5ab46"",""80291f95394ec8c3"",""73b0a654d9a79c41"",""425bd254a5669805"",""c522d8f9c8e98734"",""2e7769d55c676170"",""f6c06a03f262b66d"",""c2dd3127ada7a30d"",""075fc641aa34013f"",""d9d340e3f0b87b61"",""4ceda6fb7adf725c"",""86af7717917fd81b"",""45a5725154e605c2"",""8448fbfff4d00d91"",""564dbdd5b54dcf1a"",""d6f786aff79dd248"",""75f8282875a5c6e4"",""3e9b386d72ec488d"",""07ecc4022cc8d60d"",""83f118467efc5728"",""93e85e00700f86a8"",""d2a6bad6c7c7e171"",""dbb489277f5e04ec"",""e46a120e10645352"",""41446516e703d8e4"",""0df8785a85a48dad"",""06088335dba8593e"",""82260536b27408ff"",""956909e95c37b507"",""ddbc426f7bde6c0d"",""d719c6b5c2cb5687"",""76349b25b489b23f"",""79ddd90f5c73467d"",""6e776edb42ae8862"",""2eba15fd8f377676"",""6708c8630296083e""]",True,,multi_part_partial_hit;correct_document_wrong_chunk
evidence,Q05,50,X4,,partial,3,2,"[""P03""]","{""P01"":[""6e776edb42ae8862""],""P02"":[""79ddd90f5c73467d""],""P03"":[""66a2dbe9fa036e7f""]}","{""P03"":[""66a2dbe9fa036e7f""]}","[""513ec1bcd5f5b923"",""fc8eed03351b9373"",""4929725c07822755"",""a35a2f866d18fd19"",""174356ea1cdddbb4"",""6c13ce758c15dc53"",""c940e45164b9682b"",""b0d90e24d2027e75"",""0092947ac4b1ebc2"",""15da0eb8b1a8d6f4"",""e0697781b96dce25"",""0882031217cced40"",""89fd8f0051c6aa1f"",""568c3a9a7151aea4"",""e11153b1bfb5ab46"",""80291f95394ec8c3"",""73b0a654d9a79c41"",""425bd254a5669805"",""c522d8f9c8e98734"",""2e7769d55c676170"",""f6c06a03f262b66d"",""c2dd3127ada7a30d"",""075fc641aa34013f"",""d9d340e3f0b87b61"",""4ceda6fb7adf725c"",""86af7717917fd81b"",""45a5725154e605c2"",""8448fbfff4d00d91"",""564dbdd5b54dcf1a"",""d6f786aff79dd248"",""75f8282875a5c6e4"",""3e9b386d72ec488d"",""07ecc4022cc8d60d"",""83f118467efc5728"",""93e85e00700f86a8"",""d2a6bad6c7c7e171"",""dbb489277f5e04ec"",""e46a120e10645352"",""41446516e703d8e4"",""0df8785a85a48dad"",""06088335dba8593e"",""82260536b27408ff"",""956909e95c37b507"",""ddbc426f7bde6c0d"",""d719c6b5c2cb5687"",""76349b25b489b23f"",""79ddd90f5c73467d"",""6e776edb42ae8862"",""2eba15fd8f377676"",""6708c8630296083e""]",True,,multi_part_partial_hit;correct_document_wrong_chunk
evidence,Q05,50,X5,,partial,3,2,"[""P03""]","{""P01"":[""3e9b386d72ec488d""],""P02"":[""6e776edb42ae8862""],""P03"":[""66a2dbe9fa036e7f""]}","{""P03"":[""66a2dbe9fa036e7f""]}","[""513ec1bcd5f5b923"",""fc8eed03351b9373"",""4929725c07822755"",""a35a2f866d18fd19"",""174356ea1cdddbb4"",""6c13ce758c15dc53"",""c940e45164b9682b"",""b0d90e24d2027e75"",""0092947ac4b1ebc2"",""15da0eb8b1a8d6f4"",""e0697781b96dce25"",""0882031217cced40"",""89fd8f0051c6aa1f"",""568c3a9a7151aea4"",""e11153b1bfb5ab46"",""80291f95394ec8c3"",""73b0a654d9a79c41"",""425bd254a5669805"",""c522d8f9c8e98734"",""2e7769d55c676170"",""f6c06a03f262b66d"",""c2dd3127ada7a30d"",""075fc641aa34013f"",""d9d340e3f0b87b61"",""4ceda6fb7adf725c"",""86af7717917fd81b"",""45a5725154e605c2"",""8448fbfff4d00d91"",""564dbdd5b54dcf1a"",""d6f786aff79dd248"",""75f8282875a5c6e4"",""3e9b386d72ec488d"",""07ecc4022cc8d60d"",""83f118467efc5728"",""93e85e00700f86a8"",""d2a6bad6c7c7e171"",""dbb489277f5e04ec"",""e46a120e10645352"",""41446516e703d8e4"",""0df8785a85a48dad"",""06088335dba8593e"",""82260536b27408ff"",""956909e95c37b507"",""ddbc426f7bde6c0d"",""d719c6b5c2cb5687"",""76349b25b489b23f"",""79ddd90f5c73467d"",""6e776edb42ae8862"",""2eba15fd8f377676"",""6708c8630296083e""]",True,,multi_part_partial_hit;correct_document_wrong_chunk
evidence,Q05,50,X7,,missed,2,0,"[""P01"",""P02""]","{""P01"":[""7ea9625cd7a3f6d5""],""P02"":[""76d790d50854bb98""]}","{""P01"":[""7ea9625cd7a3f6d5""],""P02"":[""76d790d50854bb98""]}","[""513ec1bcd5f5b923"",""fc8eed03351b9373"",""4929725c07822755"",""a35a2f866d18fd19"",""174356ea1cdddbb4"",""6c13ce758c15dc53"",""c940e45164b9682b"",""b0d90e24d2027e75"",""0092947ac4b1ebc2"",""15da0eb8b1a8d6f4"",""e0697781b96dce25"",""0882031217cced40"",""89fd8f0051c6aa1f"",""568c3a9a7151aea4"",""e11153b1bfb5ab46"",""80291f95394ec8c3"",""73b0a654d9a79c41"",""425bd254a5669805"",""c522d8f9c8e98734"",""2e7769d55c676170"",""f6c06a03f262b66d"",""c2dd3127ada7a30d"",""075fc641aa34013f"",""d9d340e3f0b87b61"",""4ceda6fb7adf725c"",""86af7717917fd81b"",""45a5725154e605c2"",""8448fbfff4d00d91"",""564dbdd5b54dcf1a"",""d6f786aff79dd248"",""75f8282875a5c6e4"",""3e9b386d72ec488d"",""07ecc4022cc8d60d"",""83f118467efc5728"",""93e85e00700f86a8"",""d2a6bad6c7c7e171"",""dbb489277f5e04ec"",""e46a120e10645352"",""41446516e703d8e4"",""0df8785a85a48dad"",""06088335dba8593e"",""82260536b27408ff"",""956909e95c37b507"",""ddbc426f7bde6c0d"",""d719c6b5c2cb5687"",""76349b25b489b23f"",""79ddd90f5c73467d"",""6e776edb42ae8862"",""2eba15fd8f377676"",""6708c8630296083e""]",True,,correct_document_wrong_chunk
evidence,Q07,50,E02,,missed,1,0,"[""P01""]","{""P01"":[""b448abd2fe322a29""]}","{""P01"":[""b448abd2fe322a29""]}","[""cd43ad63db9cabc4"",""20b1aac4959d3bba"",""6728f968c69afa22"",""2766fe681d182071"",""a8e515879b50c710"",""e5efb84cd87d6e58"",""2a394b51d2dd3216"",""8c776f12b68236bb"",""f96694178c466a1f"",""6793b711b7fa258c"",""ac434f4abb73b840"",""337edb735648a4b3"",""14a099c112459c2a"",""1c5e3e4c3ac2309f"",""371ec62b7fd4990f"",""0882031217cced40"",""4b168a2331d5092a"",""f6dd681f7d1e7161"",""d54cf101d7728fe8"",""0a38320d178ba1d9"",""183df7b014300817"",""62160d28d70f7a80"",""6332c95fc9bbb503"",""c6eddcb34e1dfb9c"",""b0d90e24d2027e75"",""d062ea62c0c7a087"",""b1311a1c0dbd54a2"",""075fc641aa34013f"",""174356ea1cdddbb4"",""15da0eb8b1a8d6f4"",""9e312392c4bfa410"",""af4a5929113698f7"",""00449f2b6a7e1365"",""305c1bda87cce34f"",""6d25538cdd890b62"",""436e16f99ec7c151"",""756aa857fb636b82"",""c92142212d4f0f2f"",""232489ee23a22d73"",""07ecc4022cc8d60d"",""d9d340e3f0b87b61"",""0cf88f50a10220d8"",""8065af740ccebfd5"",""6d249c30657f31bf"",""0092947ac4b1ebc2"",""e11153b1bfb5ab46"",""c2dd3127ada7a30d"",""47da2b27f0405c26"",""4ae2a30e99087b3f"",""d1975d717406c06a""]",True,,correct_document_wrong_chunk
evidence,Q07,50,E03,,missed,2,0,"[""P01"",""P02""]","{""P01"":[""2d9496c49d2f3337""],""P02"":[""b3408b8474c51e96""]}","{""P01"":[""2d9496c49d2f3337""],""P02"":[""b3408b8474c51e96""]}","[""cd43ad63db9cabc4"",""20b1aac4959d3bba"",""6728f968c69afa22"",""2766fe681d182071"",""a8e515879b50c710"",""e5efb84cd87d6e58"",""2a394b51d2dd3216"",""8c776f12b68236bb"",""f96694178c466a1f"",""6793b711b7fa258c"",""ac434f4abb73b840"",""337edb735648a4b3"",""14a099c112459c2a"",""1c5e3e4c3ac2309f"",""371ec62b7fd4990f"",""0882031217cced40"",""4b168a2331d5092a"",""f6dd681f7d1e7161"",""d54cf101d7728fe8"",""0a38320d178ba1d9"",""183df7b014300817"",""62160d28d70f7a80"",""6332c95fc9bbb503"",""c6eddcb34e1dfb9c"",""b0d90e24d2027e75"",""d062ea62c0c7a087"",""b1311a1c0dbd54a2"",""075fc641aa34013f"",""174356ea1cdddbb4"",""15da0eb8b1a8d6f4"",""9e312392c4bfa410"",""af4a5929113698f7"",""00449f2b6a7e1365"",""305c1bda87cce34f"",""6d25538cdd890b62"",""436e16f99ec7c151"",""756aa857fb636b82"",""c92142212d4f0f2f"",""232489ee23a22d73"",""07ecc4022cc8d60d"",""d9d340e3f0b87b61"",""0cf88f50a10220d8"",""8065af740ccebfd5"",""6d249c30657f31bf"",""0092947ac4b1ebc2"",""e11153b1bfb5ab46"",""c2dd3127ada7a30d"",""47da2b27f0405c26"",""4ae2a30e99087b3f"",""d1975d717406c06a""]",True,,correct_document_wrong_chunk
evidence,Q07,50,E04,,partial,2,1,"[""P02""]","{""P01"":[""cd43ad63db9cabc4""],""P02"":[""f0db369c68121f7b""]}","{""P02"":[""f0db369c68121f7b""]}","[""cd43ad63db9cabc4"",""20b1aac4959d3bba"",""6728f968c69afa22"",""2766fe681d182071"",""a8e515879b50c710"",""e5efb84cd87d6e58"",""2a394b51d2dd3216"",""8c776f12b68236bb"",""f96694178c466a1f"",""6793b711b7fa258c"",""ac434f4abb73b840"",""337edb735648a4b3"",""14a099c112459c2a"",""1c5e3e4c3ac2309f"",""371ec62b7fd4990f"",""0882031217cced40"",""4b168a2331d5092a"",""f6dd681f7d1e7161"",""d54cf101d7728fe8"",""0a38320d178ba1d9"",""183df7b014300817"",""62160d28d70f7a80"",""6332c95fc9bbb503"",""c6eddcb34e1dfb9c"",""b0d90e24d2027e75"",""d062ea62c0c7a087"",""b1311a1c0dbd54a2"",""075fc641aa34013f"",""174356ea1cdddbb4"",""15da0eb8b1a8d6f4"",""9e312392c4bfa410"",""af4a5929113698f7"",""00449f2b6a7e1365"",""305c1bda87cce34f"",""6d25538cdd890b62"",""436e16f99ec7c151"",""756aa857fb636b82"",""c92142212d4f0f2f"",""232489ee23a22d73"",""07ecc4022cc8d60d"",""d9d340e3f0b87b61"",""0cf88f50a10220d8"",""8065af740ccebfd5"",""6d249c30657f31bf"",""0092947ac4b1ebc2"",""e11153b1bfb5ab46"",""c2dd3127ada7a30d"",""47da2b27f0405c26"",""4ae2a30e99087b3f"",""d1975d717406c06a""]",True,,multi_part_partial_hit;correct_document_wrong_chunk
